"sep=	"
ECL_S02_TimestampSync_Unix_CAL	ECL_S02_GSR_Range_CAL	ECL_S02_GSR_Skin_Conductance_CAL	ECL_S02_GSR_Skin_Resistance_CAL	ECL_S02_PPG_A12_CAL	
ms	no_units	uS	kOhms	mV	
1.7126464136642363E12	1.0	5.562149813020893	179.78659935750343	1489.3772893772893	
1.7126464136837375E12	1.0	5.557044581434826	179.95176848874596	1482.051282051282	
1.7126464137032385E12	1.0	5.557044581434826	179.95176848874596	1473.260073260073	
1.7126464137227397E12	1.0	5.551939349848757	180.11724137931034	1461.5384615384614	
1.7126464137422407E12	1.0	5.54683411826269	180.2830188679245	1465.9340659340658	
1.712646413761742E12	1.0	5.54683411826269	180.2830188679245	1461.5384615384614	
1.712646413781243E12	1.0	5.541728886676622	180.44910179640718	1452.7472527472526	
1.7126464138007441E12	1.0	5.536623655090554	180.61549100968188	1426.3736263736262	
1.7126464138202454E12	1.0	5.536623655090554	180.61549100968188	1394.139194139194	
1.7126464138397463E12	1.0	5.531518423504487	180.7821873557914	1378.021978021978	
1.7126464138592476E12	1.0	5.531518423504487	180.7821873557914	1369.230769230769	
1.7126464138787485E12	1.0	5.52641319191842	180.9491916859122	1369.9633699633698	
1.7126464138982498E12	1.0	5.521307960332352	181.1165048543689	1363.3699633699632	
1.7126464139177507E12	1.0	5.521307960332352	181.1165048543689	1346.5201465201465	
1.712646413937252E12	1.0	5.516202728746284	181.28412771864876	1340.6593406593406	
1.7126464139567532E12	1.0	5.516202728746284	181.28412771864876	1334.7985347985348	
1.7126464139762542E12	1.0	5.511097497160216	181.45206113941637	1343.5897435897434	
